Feature	MeanAbsSHAP	model
ECFP_161	0.0	XGB
ECFP_163	0.0	XGB
ECFP_269	0.0	XGB
ECFP_164	0.0	XGB
ECFP_167	0.0	XGB
ECFP_169	0.0	XGB
ECFP_170	0.0	XGB
ECFP_264	0.0	XGB
ECFP_172	0.0	XGB
ECFP_380	0.0	XGB
ECFP_382	0.0	XGB
ECFP_394	0.0	XGB
ECFP_617	0.0	XGB
ECFP_648	0.0	XGB
ECFP_645	0.0	XGB
ECFP_644	0.0	XGB
ECFP_643	0.0	XGB
ECFP_639	0.0	XGB
ECFP_635	0.0	XGB
ECFP_634	0.0	XGB
ECFP_630	0.0	XGB
ECFP_629	0.0	XGB
ECFP_627	0.0	XGB
ECFP_626	0.0	XGB
ECFP_621	0.0	XGB
ECFP_620	0.0	XGB
ECFP_618	0.0	XGB
ECFP_614	0.0	XGB
ECFP_574	0.0	XGB
ECFP_612	0.0	XGB
ECFP_611	0.0	XGB
ECFP_609	0.0	XGB
ECFP_608	0.0	XGB
ECFP_605	0.0	XGB
ECFP_604	0.0	XGB
ECFP_603	0.0	XGB
ECFP_602	0.0	XGB
ECFP_601	0.0	XGB
ECFP_598	0.0	XGB
ECFP_596	0.0	XGB
ECFP_595	0.0	XGB
ECFP_590	0.0	XGB
ECFP_582	0.0	XGB
ECFP_651	0.0	XGB
ECFP_654	0.0	XGB
ECFP_655	0.0	XGB
ECFP_658	0.0	XGB
ECFP_743	0.0	XGB
ECFP_742	0.0	XGB
ECFP_738	0.0	XGB
ECFP_735	0.0	XGB
ECFP_734	0.0	XGB
ECFP_731	0.0	XGB
ECFP_729	0.0	XGB
ECFP_727	0.0	XGB
ECFP_723	0.0	XGB
ECFP_719	0.0	XGB
ECFP_717	0.0	XGB
ECFP_716	0.0	XGB
ECFP_711	0.0	XGB
ECFP_710	0.0	XGB
ECFP_706	0.0	XGB
ECFP_702	0.0	XGB
ECFP_697	0.0	XGB
ECFP_696	0.0	XGB
ECFP_688	0.0	XGB
ECFP_685	0.0	XGB
ECFP_683	0.0	XGB
ECFP_678	0.0	XGB
ECFP_676	0.0	XGB
ECFP_670	0.0	XGB
ECFP_668	0.0	XGB
ECFP_666	0.0	XGB
ECFP_664	0.0	XGB
ECFP_663	0.0	XGB
ECFP_660	0.0	XGB
ECFP_576	0.0	XGB
ECFP_572	0.0	XGB
ECFP_395	0.0	XGB
ECFP_440	0.0	XGB
ECFP_476	0.0	XGB
ECFP_475	0.0	XGB
ECFP_472	0.0	XGB
ECFP_471	0.0	XGB
ECFP_469	0.0	XGB
ECFP_468	0.0	XGB
ECFP_467	0.0	XGB
ECFP_462	0.0	XGB
ECFP_459	0.0	XGB
ECFP_457	0.0	XGB
ECFP_455	0.0	XGB
ECFP_449	0.0	XGB
ECFP_447	0.0	XGB
ECFP_443	0.0	XGB
ECFP_439	0.0	XGB
ECFP_569	0.0	XGB
ECFP_438	0.0	XGB
ECFP_437	0.0	XGB
ECFP_431	0.0	XGB
ECFP_430	0.0	XGB
ECFP_427	0.0	XGB
ECFP_426	0.0	XGB
ECFP_425	0.0	XGB
ECFP_418	0.0	XGB
ECFP_415	0.0	XGB
ECFP_413	0.0	XGB
ECFP_411	0.0	XGB
ECFP_405	0.0	XGB
ECFP_403	0.0	XGB
ECFP_402	0.0	XGB
ECFP_477	0.0	XGB
ECFP_478	0.0	XGB
ECFP_487	0.0	XGB
ECFP_490	0.0	XGB
ECFP_567	0.0	XGB
ECFP_566	0.0	XGB
ECFP_558	0.0	XGB
ECFP_544	0.0	XGB
ECFP_542	0.0	XGB
ECFP_539	0.0	XGB
ECFP_538	0.0	XGB
ECFP_537	0.0	XGB
ECFP_536	0.0	XGB
ECFP_532	0.0	XGB
ECFP_530	0.0	XGB
ECFP_527	0.0	XGB
ECFP_525	0.0	XGB
ECFP_523	0.0	XGB
ECFP_521	0.0	XGB
ECFP_520	0.0	XGB
ECFP_518	0.0	XGB
ECFP_517	0.0	XGB
ECFP_516	0.0	XGB
ECFP_514	0.0	XGB
ECFP_513	0.0	XGB
ECFP_510	0.0	XGB
ECFP_509	0.0	XGB
ECFP_508	0.0	XGB
ECFP_505	0.0	XGB
ECFP_500	0.0	XGB
ECFP_499	0.0	XGB
ECFP_497	0.0	XGB
ECFP_496	0.0	XGB
ECFP_1023	0.0	XGB
